blancos,desCandidatura,codDepartamento,desZona,desDistrito,desDepartamento,nulos,orden,totProg,codEleccion,desPartido,votos,codZona,codLocal,numMesa,sigPartido,codDistrito,idLista,desLocal,numLista
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,12,10,150,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,10,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,1,148,18,PARTIDO COLORADO,83,4,4,11,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,2,148,18,ALIANZA GANAR,38,4,4,11,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,3,148,18,PARTIDO FRENTE AMPLIO,2,4,4,11,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,4,148,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,3,4,4,11,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,5,148,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,11,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,6,148,18,PARTIDO VERDE PARAGUAY,4,4,4,11,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,7,148,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,4,11,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,8,148,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,4,4,11,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,9,148,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,11,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
0,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,15,10,148,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,11,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,1,134,18,PARTIDO COLORADO,74,4,4,12,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,2,134,18,ALIANZA GANAR,41,4,4,12,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,3,134,18,PARTIDO FRENTE AMPLIO,1,4,4,12,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,4,134,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,4,4,12,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,5,134,18,MOVIMIENTO SOBERANIA NACIONAL,2,4,4,12,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,6,134,18,PARTIDO VERDE PARAGUAY,8,4,4,12,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,7,134,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,4,12,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,8,134,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,12,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,9,134,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,12,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,10,134,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,12,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,1,150,18,PARTIDO COLORADO,87,4,4,13,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,2,150,18,ALIANZA GANAR,39,4,4,13,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,3,150,18,PARTIDO FRENTE AMPLIO,0,4,4,13,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,4,150,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,4,4,13,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,5,150,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,4,13,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,6,150,18,PARTIDO VERDE PARAGUAY,8,4,4,13,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,7,150,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,13,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,8,150,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,4,4,13,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,9,150,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,2,4,4,13,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
4,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,10,150,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,13,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,1,151,18,PARTIDO COLORADO,83,4,4,14,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,2,151,18,ALIANZA GANAR,39,4,4,14,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,3,151,18,PARTIDO FRENTE AMPLIO,2,4,4,14,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,4,151,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,14,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,5,151,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,4,14,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,6,151,18,PARTIDO VERDE PARAGUAY,3,4,4,14,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,7,151,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,4,14,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,8,151,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,14,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,9,151,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,14,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,19,10,151,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,14,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,1,158,18,PARTIDO COLORADO,99,4,4,16,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,2,158,18,ALIANZA GANAR,41,4,4,16,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,3,158,18,PARTIDO FRENTE AMPLIO,0,4,4,16,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,4,158,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,16,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,5,158,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,4,16,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,6,158,18,PARTIDO VERDE PARAGUAY,3,4,4,16,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,7,158,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,16,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,8,158,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,4,4,16,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,9,158,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,16,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,11,10,158,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,16,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,1,148,18,PARTIDO COLORADO,77,4,4,17,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,2,148,18,ALIANZA GANAR,44,4,4,17,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,3,148,18,PARTIDO FRENTE AMPLIO,2,4,4,17,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,4,148,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,4,4,17,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,5,148,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,4,17,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,6,148,18,PARTIDO VERDE PARAGUAY,12,4,4,17,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,7,148,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,17,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,8,148,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,17,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,9,148,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,17,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,10,148,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,17,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,1,150,18,PARTIDO COLORADO,91,4,4,18,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,2,150,18,ALIANZA GANAR,40,4,4,18,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,3,150,18,PARTIDO FRENTE AMPLIO,1,4,4,18,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,4,150,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,18,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,5,150,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,18,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,6,150,18,PARTIDO VERDE PARAGUAY,5,4,4,18,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,7,150,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,18,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,8,150,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,18,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,9,150,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,4,18,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
2,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,7,10,150,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,18,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,1,159,18,PARTIDO COLORADO,87,4,4,19,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,2,159,18,ALIANZA GANAR,48,4,4,19,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,3,159,18,PARTIDO FRENTE AMPLIO,0,4,4,19,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,4,159,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,19,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,5,159,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,19,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,6,159,18,PARTIDO VERDE PARAGUAY,9,4,4,19,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,7,159,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,4,19,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,8,159,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,19,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,9,159,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,4,19,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,10,159,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,19,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,1,167,18,PARTIDO COLORADO,91,4,4,20,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,2,167,18,ALIANZA GANAR,45,4,4,20,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,3,167,18,PARTIDO FRENTE AMPLIO,1,4,4,20,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,4,167,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,20,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,5,167,18,MOVIMIENTO SOBERANIA NACIONAL,0,4,4,20,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,6,167,18,PARTIDO VERDE PARAGUAY,12,4,4,20,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,7,167,18,MOVIMIENTO RESERVA PATRIOTICA,1,4,4,20,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,8,167,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,20,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,9,167,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,20,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,13,10,167,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,20,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,1,156,18,PARTIDO COLORADO,100,4,4,21,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,2,156,18,ALIANZA GANAR,35,4,4,21,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,3,156,18,PARTIDO FRENTE AMPLIO,2,4,4,21,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,4,156,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,21,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,5,156,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,21,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,6,156,18,PARTIDO VERDE PARAGUAY,4,4,4,21,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,7,156,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,21,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,8,156,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,21,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,9,156,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,4,4,21,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,8,10,156,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,4,4,21,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,1,156,18,PARTIDO COLORADO,95,4,4,22,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,2,156,18,ALIANZA GANAR,39,4,4,22,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,3,156,18,PARTIDO FRENTE AMPLIO,1,4,4,22,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,4,156,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,4,4,22,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,5,156,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,22,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,6,156,18,PARTIDO VERDE PARAGUAY,10,4,4,22,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,7,156,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,22,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,8,156,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,4,4,22,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,9,156,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,4,4,22,PMPP,0,9,COL. PRIV.SAN CRISTOBAL,50
3,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,4,10,156,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,4,4,22,UNAMONOS,0,10,COL. PRIV.SAN CRISTOBAL,60
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,1,147,18,PARTIDO COLORADO,71,4,4,23,ANR,0,1,COL. PRIV.SAN CRISTOBAL,1
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,2,147,18,ALIANZA GANAR,51,4,4,23,GANAR,0,2,COL. PRIV.SAN CRISTOBAL,5
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,3,147,18,PARTIDO FRENTE AMPLIO,0,4,4,23,PFA,0,3,COL. PRIV.SAN CRISTOBAL,12
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,4,147,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,4,4,23,MNAP,0,4,COL. PRIV.SAN CRISTOBAL,15
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,5,147,18,MOVIMIENTO SOBERANIA NACIONAL,1,4,4,23,SN,0,5,COL. PRIV.SAN CRISTOBAL,22
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,6,147,18,PARTIDO VERDE PARAGUAY,8,4,4,23,PVP,0,6,COL. PRIV.SAN CRISTOBAL,23
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,7,147,18,MOVIMIENTO RESERVA PATRIOTICA,0,4,4,23,MRP,0,7,COL. PRIV.SAN CRISTOBAL,30
1,PRESIDENTE DE LA REPUBLICA,0,LA RECOLETA,ASUNCION,CAPITAL,9,8,147,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,2,4,4,23,PSDH,0,8,COL. PRIV.SAN CRISTOBAL,45
